FECHA;Utilidad Neta ;Activo ;Patrimonio ;Pasivo ;Var. Uti. Mensual Neta  ;Var. Uti. Anual Neta ;SOLVENCIA TOTAL;CALIDAD DE CARTERA POR ALTURA DE LA MORA;PROVISIONES / CARTERA VENCIDA;EFICIENCIA;ROE ;ROA ;(Depósitos / Cartera) ;MARGEN FINANCIERO BRUTO / INGRESOS OPERACIONALES;CALIDAD DE CARTERA CON CASTIGOS;Margen Financiero (Ingresos - gastos)/Activo;CALIDAD COMERCIAL;CALIDAD CONSUMO;CALIDAD VIVIENDA;CALIDAD MICROCREDITO;CARTERA COMERCIAL;CARTERA CONSUMO;CARTERA MICROCRÉDITOS;CARTERA DE VIVIENDA;Var. Uti. Neta;MARGEN NETO DE INTERESES / INGRESOS OPERACIONALES;Eficiencia Administrativa;DEPÓSITOS EN CUENTA CORRIENTE;CERTIFICADOS DE DEPÓSITO A TERMINO;DEPÓSITOS DE AHORRO;OPERACIONES DE REPORTO O REPO;OPERACIONES SIMULTÁNEAS;TÍTULOS DE INVERSIÓN EN CIRCULACIÓN;CALIDAD DE CARTERA POR RIESGO;Calidad de Cartera por altura de la mora Comercial;Calidad de Cartera por altura de la mora Consumo;Calidad de Cartera por altura de la mora Vivienda;Calidad de Cartera por altura de la mora Microcrédito;% COMERCIAL;% CONSUMO;% VIVIENDA;% MICROCREDITO;Cobertura Cartera por altura de la mora Comercial;Cobertura Cartera por altura de la mora Consumo;Cobertura Cartera por altura de la mora Vivienda;Cobertura Cartera por altura de la mora Microcrédito;COBERTURA CALIDAD DE CARTERA (CON CASTIGOS);CFEN;IRL;Entidad;CLASIFICACIÓN
1/05/2018;-15520.68;481230.42;35582.1;445648.32;-0.158806243;-0.727812443;0.091844;0.120984298;0.646682031;1.578678235;-0.747237742;-0.075665004;0.07847952;-0.578678235;0.126371833;-0.031603094;0.250522651;0.009587044;0;0;359159.7;24085.63;0;1651.23;-2127;0.441375482;1.698275051;0;398180.33;27843.19;0;0;0;0.234370892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/06/2018;-15211.97;487646.03;41537.42;446108.61;0.019890237;-1.740179593;0.094649;0.118409133;0.654685267;1.418541375;-0.598327063;-0.061416284;0.083358393;-0.418541375;0.119220702;-0.030005125;0.254260332;0.010847141;0;0;350155.21;25457.4;0;1641.65;308.71;0.438305291;1.359292609;0;401617.37;29009.49;0;0;0;0.236728195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/07/2018;-16612.16;494894.19;40137.23;454756.96;-0.092045278;-2.072758112;0.09409;0.119081499;0.622781236;1.363835971;-0.599818069;-0.056851514;0.078666585;-0.363835971;0.119873085;-0.032183768;0.229360106;0.01140975;0;0;356362.41;28632.53;0;1496.08;-1400.19;0.438645648;1.295926509;0;405820.06;28149.12;0;0;2165.13;0.212325787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/08/2018;-16440.78;507813.15;45906.23;461906.92;0.010316539;-1.584215655;0.091689;0.147759486;0.427538715;1.304694442;-0.485764358;-0.048168257;0.087774994;-0.304694442;0.147810406;-0.030866314;0.260632336;0.008572123;0;0;359084.07;30880.33;0;1487.16;171.38;0.438473964;1.245035695;0;413237.45;32189.06;0;0;0;0.239757966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/09/2018;-16226.54;516281.42;46120.47;470160.95;0.013031012;-1.681093353;0.092103;0.104408959;0.602812141;1.255782089;-0.439056588;-0.041685119;0.078424542;-0.255782089;0.104461277;-0.029751352;0.213663533;0.009866419;0;0;366762.54;32130.2;0;1478.15;214.24;0.438068651;1.291366724;0;418640.28;29422.69;0;0;997.5;0.196519757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/10/2018;-15932.76;523902.16;47414.26;476487.9;0.018104907;-0.77535657;0.091692;0.092855004;0.595946357;1.219664953;-0.388247535;-0.036382153;0.081293629;-0.219664953;0.092907159;-0.028577072;0.184096557;0.009630752;0;0;371892.56;33443.91;0;1468.95;293.78;0.43949267;1.23735677;0;426344.16;31240.67;0;0;1012.56;0.169088775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/11/2018;-19538.44;524309.81;43808.58;480501.23;-0.226306051;-0.891412264;0.091912;0.099384012;0.619595387;1.250655446;-0.474955498;-0.040583148;0.086108059;-0.250655446;0.09943934;-0.035252631;0.196961611;0.012741717;0;0;345377.1;33969.52;0;1365.11;-3605.68;0.435594805;1.273329711;0;430271.2;30763.68;0;0;2223.27;0.1798181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/12/2018;-25581.82;534818.59;40112.74;494705.85;-0.309307191;-0.747717983;0.128134;0.098584544;0.72103008;1.311751815;-0.637748007;-0.047832705;0.096600648;-0.311751815;0.098640001;-0.045911886;0.271461847;0.012791108;0;0;343936.03;34950.06;0;1277.67;-6043.38;0.429213397;1.315992092;0;427323.24;34113.63;0;0;20015.52;0.246768814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/01/2019;-2394.08;538635.49;37718.66;500916.83;0.90641479;0.365599917;0.11753;0.100721602;0.691698012;1.433301073;-0.544750983;-0.052051817;0.082641604;-0.433301073;0.10076541;-0.004255772;0.274152074;0.012431938;0;0;345313.2;46913.04;0;1270.7;23187.74;0.364121432;1.915561643;0;441340.36;30253.64;0;0;20298.41;0.242064271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/02/2019;-5757.88;548309.09;34354.86;513954.23;-1.405049121;0.268255239;0.10327;0.090489316;0.649304611;1.585689587;-0.667346627;-0.061375808;0.079315956;-0.585689587;0.090531672;-0.01016341;0.248281212;0.009712959;0;0;354908.61;55457.87;0;1256.81;-3363.8;0.349728276;2.268231306;0;448213.26;30730.04;0;0;20554.17;0.215380913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/03/2019;-7477.18;552460.97;32635.56;519825.41;-0.298599485;0.36908569;0.094621;0.084911625;0.664637466;1.448999265;-0.646844143;-0.053048072;0.071459408;-0.448999265;0.084952412;-0.013050913;0.234437322;0.02601832;0;0;361072.97;67758.41;0;1244.94;-1719.3;0.377117373;1.476043372;0;454253.72;28998.57;0;0;20461.35;0.200922339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/04/2019;-9664.01;559757.78;30448.73;529309.05;-0.292467214;0.278464918;0.092648;0.081307362;0.700306312;1.438466897;-0.681928333;-0.050904829;0.07650942;-0.438466897;0.081336185;-0.016697347;0.237268305;0.030643554;0;0;364255.69;67030.41;0;587.73;-2186.83;0.384769972;1.593945878;0;458690.86;31160.98;0;0;20735.51;0.20487553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/05/2019;-10423.64;564862.06;29689.1;535172.96;-0.078604016;0.328403137;0.091757;0.069951117;0.845347795;1.340257833;-0.645808902;-0.043717544;0.074408065;-0.340257833;0.069980228;-0.017854448;0.222485995;0.015842976;0;0;366081.2;66217.99;0;582.94;-759.63;0.388222412;1.711034433;0;465591.25;30305.25;0;0;19447.31;0.190576197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/06/2019;-11475.53;599281.94;28638.76;570643.18;-0.100913884;0.245624991;0.134361;0.06353707;0.955078917;1.291858785;-0.640838626;-0.037930923;0.075499746;-0.291858785;0.063565374;-0.018581304;0.216587206;0.03040868;0;0;363645.44;84077.31;0;578.22;-1051.89;0.387802204;1.321387849;0;470016.51;31792.7;0;0;27488.26;0.181390707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/07/2019;-12160.16;667525.81;27954.13;639571.68;-0.05965999;0.267996456;0.09831;0.0684921;0.773598383;1.263243118;-0.624218974;-0.03102521;0.075042561;-0.263243118;0.068511279;-0.017666673;0.189898669;0.033290612;0;0;440427.89;84133.93;0;573.38;-684.63;0.393666873;1.309792271;0;528538.47;37333.46;0;0;27866.65;0.164600545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/08/2019;-13155.42;671332.93;26959.61;644373.32;-0.081845963;0.199829935;0.094421;0.057634056;0.917266084;1.238860655;-0.633607998;-0.029249481;0.071508019;-0.238860655;0.059136327;-0.019052022;0.185278631;0.020392957;0;0;437690.68;101418.35;0;568.6;-995.26;0.402313931;1.364352187;0;534273.89;36551.12;0;0;27727.62;0.154097456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/09/2019;-15801.72;675225.84;25913.31;649312.53;-0.201156634;0.026180566;0.101457;0.056347675;0.946420321;1.259571595;-0.714857416;-0.031080493;0.075340151;-0.259571595;0.057844591;-0.022858145;0.188463378;0.024740548;0;0;451988.29;97060.5;0;563.78;-2646.3;0.407969742;1.47177427;0;539008.44;39228.84;0;0;27897.78;0.159356927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/10/2019;-15068.99;685894.76;27682.43;658212.33;0.046370269;0.054213457;0.101543;0.062565836;0.846577668;1.212212833;-0.610636531;-0.02630553;0.080935164;-0.212212833;0.063992677;-0.021423957;0.192676304;0.032186888;0;0;461149.7;101591.99;0;558.85;732.73;0.413823559;1.560596263;0;543665.11;43176.02;0;0;28273.45;0.163540674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/11/2019;-16548.77;680965.91;41421.36;639544.55;-0.098200344;0.153014775;0.098987;0.068883056;0.77728795;1.208330284;-0.426728978;-0.026481668;0.072506669;-0.208330284;0.070311673;-0.023744992;0.190656669;0.027735011;0;0;450246.72;108001.4;0;553.9;-1479.78;0.419452398;1.547339222;0;545741.68;38347.52;0;0;28144.25;0.158979311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/12/2019;-17635.44;681648.27;40354.35;641293.92;-0.065664699;0.310626062;0.097101;0.071848992;0.773540627;1.201112657;-0.437014597;-0.025871759;0.076726961;-0.201112657;0.073318215;-0.025202954;0.196958283;0.033325788;0;0;436005.73;105060.08;0;534.98;-1086.67;0.429586893;1.527126715;0;546670.04;39245.81;0;0;28318.12;0.165022193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/01/2020;-1697.7;683835.22;38656.65;645178.57;0.903733618;0.290875827;0.096082;0.063069253;0.917300479;1.212752799;-0.416628899;-0.029387952;0.081730605;-0.212752799;0.064614549;-0.002465068;0.206075411;0.043811061;0;0;410168.49;109075.65;0;530.71;15937.74;0.445643108;2.323717882;0;554962.21;40023.81;0;0;28697.62;0.171813546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/02/2020;-1025.18;688854.89;39329.17;649525.72;0.396135949;0.821951829;0.094381;0.049201476;1.048536137;1.049476431;-0.146555262;-0.008896271;0.077824473;-0.049476431;0.050767551;-0.001401863;0.195126385;0.015879554;0;0;415558.05;104389.58;0;523.12;672.52;0.448266963;1.024231079;0;556774.86;38415.71;0;0;29052.87;0.158979155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/03/2020;-989.33;683277.94;39365.02;643912.92;0.034969469;0.867686748;0.094318;0.050250562;0.988307097;1.027017555;-0.096802175;-0.005779103;0.086580579;-0.027017555;0.051841002;-0.001418178;0.195433601;0.02638524;0;0;408012.08;103436.24;0;469.33;35.85;0.457297716;0.947143243;0;550919.94;42120.96;0;0;28723.15;0.161097122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/04/2020;-682.53;690518.31;39671.82;650846.49;0.310108862;0.929374038;0.092526;0.05835478;0.730738866;1.013494724;-0.050730328;-0.002962364;0.096528674;-0.013494724;0.059897926;-0.000930026;0.213329525;0.010412621;0;0;404519.58;118135.48;0;468.5;306.8;0.482825851;0.943198753;0;548284.33;48343.15;0;0;29088.93;0.167314334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/05/2020;-292.43;693435.98;40061.92;653374.06;0.571549968;0.971945501;0.092784;0.070763868;0.539098294;1.004176865;-0.017429255;-0.001011809;0.090218284;-0.004176865;0.0722668;-0.000363538;0.195727699;0.014862245;0;0;409216.94;120369.43;0;467.61;390.1;0.491028438;0.902680294;0;549813.92;45996.27;0;0;28968.65;0.154482474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/06/2020;-42.28;698139.52;40477.94;657661.58;0.855418391;0.996315639;0.092541;0.067408052;0.49577916;1.000031716;-0.002087948;-0.000121118;0.092203934;-3.17156E-05;0.068915018;-3.22285E-06;0.190036383;0.01733585;0;0;409399.13;120679.4;0;466.7;250.15;0.496570437;0.776417201;0;550148.89;47283.53;0;0;29122.76;0.150586237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/07/2020;231.12;696665.81;40751.34;655914.47;6.46641438;1.019006329;0.092062;0.067477842;0.375800634;0.994155186;0.009742202;0.000568784;0.089403261;0.005844814;0.068991628;0.000690891;0.177338006;0.012769988;0;0;395997.01;131648.52;0;465.79;273.4;0.5002725;0.735751095;0;552309.52;46017.59;0;0;29489.07;0.13615779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/08/2020;313.07;702514.43;41489.77;661024.66;0.354577709;1.023797796;0.101804904;0.040676681;0.596941428;0.992691149;0.011339898;0.000668538;0.094139639;0.007308851;0.042243346;0.000958785;0.166733091;0.014753406;0;0;383067.33;141414.8;0;464.81;81.95;0.50184782;0.739327276;0;553384.14;48218.36;0;0;28705.72;0.125643841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/09/2020;1689.93;699460.75;43088.57;656372.18;4.397930175;1.106945953;0.101804904;0.040197824;0.63346886;0.971512312;0.052632109;0.003222692;0.092451077;0.028487688;0.041784013;0.004182265;0.174379302;0.014066837;0;0;377740.3;140562.52;0;431.25;1376.86;0.504485873;0.768560502;0;550918.9;46736.33;0;0;28609;0.130794108;0.050665048;0.012192085;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/10/2020;1424.07;715498.22;42822.71;672675.51;-0.157320126;1.094503348;0.102303616;0.039395665;0.64394328;0.974417758;0.04003757;0.002388858;0.091532067;0.025582242;0.041014309;0.003978319;0.171267251;0.023727034;0;0;366943.59;141367.86;0;429.79;-265.86;0.506745442;0.766589672;0;557705.17;45384.82;8012.08;0;28918.26;0.130124422;0.046758004;0.020405273;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/11/2020;1613.76;737258.4;43012.4;694246;0.133202722;1.097515404;0.100866072;0.037719627;0.697423836;0.973207952;0.040998275;0.002388091;0.081335974;0.026792048;0.039294918;0.004401659;0.174104256;0.031407478;0;0;378046.53;145206.82;0;426.52;189.69;0.510226264;0.738208996;0;563195.31;41473.51;28043.06;0;28852.67;0.134395256;0.040905204;0.029536765;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/12/2020;-53.98;725167.37;45277.28;679890.09;-1.033449831;0.996939118;0.098932638;0.035219546;0.886495021;0.988756301;-0.001192209;-7.4438E-05;0.077318792;0.011243699;0.036797928;0.002027753;0.220129046;0.030003339;0;0;369075.51;154523.47;0;413.73;-1667.74;0.514659118;0.72584813;0;553853.02;39251.04;38132.56;0;25633.95;0.163890032;0.038129216;0.02836417;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/01/2021;-3094.7;728670.49;42182.58;686487.91;-56.33049278;-0.822878011;0.0952;0.039004818;0.887045177;1.367712885;-0.599218441;-0.049790823;0.083681212;-0.367712885;0.040606969;-0.004182549;0.229266703;0.035214061;0;0;354183.66;159602.44;0;410.89;-3040.72;0.586497571;1.038523413;0;563833.35;41539.88;31192.29;0;25889.7;0.168851183;0.041702996;0.033117543;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/02/2021;-6756.01;741729.33;41094.44;700634.89;-1.183090445;-5.590071987;0.098;0.038684311;0.992805847;1.403329675;-0.659604188;-0.053421295;0.085744167;-0.403329675;0.040316272;-0.008981727;0.24540369;0.032887097;0;0;344692.25;159856.92;0;407.98;-3661.31;0.586291016;1.267068573;0;573475.33;41634.26;33283.79;0;26120.8;0.177927929;0.042529732;0.030491329;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/03/2021;-8308.82;752604.71;41411.57;711193.14;-0.229841282;-7.398431262;0.0981;0.045819047;0.866420169;1.336148211;-0.591709276;-0.043434407;0.087036564;-0.336148211;0.047410611;-0.010852736;0.241199342;0.047491181;0;0;352965.93;160345.56;0;635.05;-1552.81;0.590273365;1.102772701;0;584619.3;42956.34;33387.73;0;26242.11;0.180466533;0.046694903;0.044072505;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/04/2021;-10209.96;772938.82;40495.69;732443.13;-0.228809867;-13.95899081;0.0949;0.049606205;0.749857916;1.306057501;-0.581700131;-0.03910667;0.076199546;-0.306057501;0.051112546;-0.012966046;0.238441823;0.044636267;0;0;354599.62;185690.26;0;623.7;-1901.14;0.597323816;1.024303415;0;593835.13;39684.18;45493.59;0;26221.04;0.171635365;0.054267007;0.040872418;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/05/2021;-8822.42;817469.71;41883.23;775586.48;0.13590063;-29.16933967;0.0956;0.057433423;0.680718929;1.181748517;-0.433165892;-0.025706247;0.077783152;-0.181748517;0.058923217;-0.009974682;0.249440695;0.048615844;0;0;340905;201084.65;0;429.53;1387.54;0.605911631;0.818296063;0;604584.06;40541.57;74282.81;0;26209.04;0.174793745;0.057934557;0.056762329;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/06/2021;-7014.7;824303.2;48482.7;775820.5;0.204900696;-164.910596;0.0965;0.042646514;0.9195446;1.104122805;-0.268435565;-0.016947291;0.068622958;-0.104122805;0.044049038;-0.007511156;0.248996169;0.024809452;0;0;338804.65;245737.79;0;734.94;1807.72;0.625497318;0.6996908;0;617009.42;38588.44;64312.8;0;26323.23;0.15455523;0.057944923;0.02168177;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/07/2021;-6428.17;864635.8;49069.23;815566.57;0.08361441;-28.81312738;0.0949;0.042462906;0.877234765;1.078714741;-0.213930922;-0.012711063;0.071993501;-0.078714741;0.043857916;-0.006428071;0.235334216;0.029292612;0;0;346664.38;240435.71;0;1447.47;586.53;0.636508979;0.673386279;0;624841.31;40793.26;94518.16;0;26577.92;0.150582526;0.054403572;0.025502285;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/08/2021;-6977.26;878265.39;48520.14;829745.25;-0.085419334;-23.28658128;0.1001;0.039582306;0.911348386;1.073240806;-0.207750755;-0.011892847;0.074282164;-0.073240806;0.040930689;-0.006899999;0.224968152;0.023965207;0;0;368267.15;241056.55;0;1439.61;-549.09;0.645792931;0.667937235;0;633156.02;43732.22;92772.44;0;26568.36;0.145105884;0.052432589;0.020187047;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/09/2021;-8350.03;884818.68;47152.8;837665.88;-0.196749154;-5.941050813;0.1;0.034968476;1.043392535;1.079170385;-0.228847406;-0.012562829;0.065349927;-0.079170385;0.036280412;-0.008347258;0.221442369;0.022566876;0;0;376305.9;251693.23;0;2776.14;-1372.77;0.652958184;0.671919474;0;638208.37;39717.13;93052.78;0;26679.16;0.141112064;0.046452979;0.018183723;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/10/2021;-8676.4;917730.91;48426.43;869304.48;-0.039086087;-7.092678028;0.1013;0.036549084;1.00923715;1.074026706;-0.210947304;-0.011334272;0.091238209;-0.074026706;0.037890226;-0.008352307;0.217150935;0.022623275;0;0;382522.23;230712.84;0;2772.73;-326.37;0.658815876;0.668068491;0;647916.72;54130.29;100096.27;0;26937.13;0.143317246;0.046489402;0.02050727;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/11/2021;-11184.97;910633.16;52316.35;858316.81;-0.289125674;-7.930999653;0.1014;0.043265054;0.891015161;1.090337905;-0.230800306;-0.013391724;0.071219018;-0.090337905;0.044544989;-0.011120548;0.206870972;0.023849759;0;0;405257.63;232722.69;0;3020.59;-2508.57;0.662305553;0.684240359;0;661718.48;43891.6;85512.42;0;26918.29;0.139448193;0.05770413;0.01868275;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/12/2021;-11397.76;895679.38;50833.85;844845.53;-0.019024638;-210.1478325;0.1043;0.030884835;1.262969717;1.08327537;-0.224215951;-0.012725268;0.076674452;-0.08327537;0.032189295;-0.011486141;0.181657271;0.022303453;0;0;424797.75;209271.63;0;3014.1;-212.79;0.666636771;0.699188595;0;659288.35;46942.63;70390.32;0;27050.26;0.128452677;0.038391866;0.016091239;0;0;0;0;0;0;0;0;0;0;0;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/01/2022;-1990.78;968931.3;51943.07;916988.23;0.825335855;0.35671309;0.1007;0.030148021;1.28342837;1.193420761;-0.3743471;-0.024378655;0.089957836;-0.193420761;0.031346195;-0.002006107;0.169908517;0.018412348;0;0;445952.63;245238.69;0;3009.48;9406.98;0.696582663;0.810607297;0;689349.87;60032.48;100719.05;0;27333.4;0.115653239;0.039846385;0.012882062;0;0;0.64239718;0.353267662;0.004335172;0;0.993257023;2.856681164;0;0;1.272257862;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/02/2022;724.3;995187.85;54658.15;940529.7;1.363827244;1.107208249;0.0988;0.028004321;1.207581045;0.970028605;0.082189749;0.004374767;0.075268113;0.029971395;0.029140237;0.000822257;0.15811761;0.017698837;0;0;461587.55;269329.56;0;2999.6;2715.08;0.703009111;0.573535034;0;709476.01;53372.43;107331.21;0;27281.04;0.105941095;0.037575146;0.01191336;0;0;0.62893724;0.366975648;0.004087112;0;0.858789845;3.026737351;0;0;1.199256195;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/03/2022;-2077.61;1055065.32;61516.27;993549.05;-3.868438492;0.749951257;0.0984;0.027248525;1.460113469;1.047079293;-0.128402326;-0.007853471;0.101023867;-0.047079293;0.028387208;-0.001835536;0.181073779;0.018963544;0;0;452751.14;277152.84;0;2796.6;-2801.91;0.701597234;0.618489694;0;729328.44;71075.28;87373.96;0;27424.5;0.119062498;0.035815989;0.013527842;0;0;0.617921097;0.378262078;0.003816839;0;1.125829673;2.859308987;0;0;1.441140143;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/04/2022;-1741.75;1067816.83;68051.06;999765.77;0.161656904;0.829406775;0.1002;0.025688658;1.505327183;1.027563969;-0.074835749;-0.004885418;0.109022542;-0.027563969;0.026771294;-0.001455081;0.15432288;0.016396198;0;0;496728.16;272646.13;0;2539.54;335.86;0.691886464;0.609506112;0;754692.04;80901.71;78107.96;0;27743.18;0.105098364;0.034033806;0.010724084;0;0;0.643502095;0.353207992;0.003289927;0;1.162156215;3.436727909;0;0;1.484352856;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/05/2022;-1741.56;1096819.75;71771.35;1025048.4;0.000109086;0.80259838;0.099639554;0.029121294;1.30593379;1.019320071;-0.057250955;-0.00380655;0.103203363;-0.019320071;0.030189504;-0.001289437;0.157568767;0.017213696;0;0;497671.28;279383.92;0;2535.52;0.19;0.678309357;0.6101632;0;793086.88;77396.59;63206.35;0;27658.3;0.106756888;0.039430084;0.011022359;0;0;0.638375061;0.358372553;0.003252373;0;0.962163192;3.446352781;0;0;1.294784092;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/06/2022;-1065.34;1077061.88;76207.27;1000854.61;0.388284067;0.848127504;0.09896055;0.028925868;1.329946146;1.007709978;-0.027763586;-0.001977255;0.120732726;-0.007709978;0.029984128;-0.000641607;0.157569908;0.018391009;0;0;497357.02;287199.58;0;2530.25;676.22;0.661001063;0.612945867;0;810870.93;91371.46;32655.41;0;27805.38;0.106278475;0.039968956;0.010056874;0;0;0.631895985;0.364889313;0.003214702;0;0.95932811;3.827211572;0;0;1.31795414;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/07/2022;-1124.47;1137844.04;92255.41;1045588.63;-0.055503407;0.825071521;0.110102055;0.020799029;1.803117558;1.006638599;-0.020803786;-0.001693538;0.121970389;-0.006638599;0.02185569;-0.000618002;0.151307792;0.017118128;0;0;502961.87;289395.55;0;2526.34;-59.13;0.64263549;0.628860507;0;838417.85;93316.27;26686.24;0;28211.03;0.101972092;0.026954211;0.010283054;0;0;0.632748957;0.364072792;0.003178251;0;1.351453942;3.808533303;0;0;1.763464336;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
1/08/2022;-1356.17;1199971.02;92023.71;1107947.31;-0.206052629;0.805630004;0.106145995;0.021996284;1.692839312;1.007257561;-0.022024125;-0.001694774;0.170432053;-0.007257561;0.023014988;-0.000739926;0.146933124;0.017884746;0;0;543208.35;277713.75;0;2601.56;-231.7;0.620411861;0.636542322;0;874689.04;135128.55;26879.3;0;28062.19;0.10295046;0.028025839;0.010408524;0;0;0.659614746;0.337226195;0.003159059;0;1.272478023;3.850805545;0;0;1.661482674;0;0;Colterfinanciera;COMPAÑÏA DE FINANCIAMIENTO
